date,borough,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-09-17,Redbridge,-17.857142857142858,-5.857142857142857,108.28571428571429,-35.42857142857143,-35.142857142857146,9.0
2020-09-18,Redbridge,-18.285714285714285,-6.0,109.14285714285714,-35.57142857142857,-34.57142857142857,9.0
2020-09-19,Redbridge,-18.142857142857142,-6.428571428571429,109.57142857142857,-35.714285714285715,-34.42857142857143,9.0
2020-09-20,Redbridge,-18.285714285714285,-6.571428571428571,109.28571428571429,-35.857142857142854,-34.42857142857143,9.142857142857142
2020-09-21,Redbridge,-18.142857142857142,-7.0,105.85714285714286,-35.57142857142857,-34.57142857142857,9.142857142857142
2020-09-22,Redbridge,-18.285714285714285,-7.571428571428571,104.0,-35.42857142857143,-34.714285714285715,9.142857142857142
2020-09-23,Redbridge,-19.142857142857142,-8.142857142857142,93.57142857142857,-35.42857142857143,-34.714285714285715,9.285714285714286
2020-09-24,Redbridge,-19.857142857142858,-8.428571428571429,84.0,-35.714285714285715,-34.714285714285715,9.571428571428571
2020-09-25,Redbridge,-20.285714285714285,-8.571428571428571,73.71428571428571,-35.57142857142857,-34.714285714285715,9.857142857142858
2020-09-26,Redbridge,-20.857142857142858,-8.571428571428571,63.714285714285715,-36.285714285714285,-34.714285714285715,10.142857142857142
2020-09-27,Redbridge,-21.714285714285715,-9.0,49.142857142857146,-37.42857142857143,-35.0,10.428571428571429
2020-09-28,Redbridge,-22.0,-9.0,46.42857142857143,-37.714285714285715,-34.714285714285715,10.571428571428571
2020-09-29,Redbridge,-22.285714285714285,-9.285714285714286,39.857142857142854,-38.0,-34.42857142857143,10.714285714285714
2020-09-30,Redbridge,-22.142857142857142,-9.428571428571429,38.57142857142857,-37.857142857142854,-34.285714285714285,10.714285714285714
2020-10-01,Redbridge,-21.857142857142858,-9.0,40.42857142857143,-37.857142857142854,-33.714285714285715,10.714285714285714
2020-10-02,Redbridge,-23.428571428571427,-10.857142857142858,34.42857142857143,-38.42857142857143,-33.42857142857143,10.857142857142858
2020-10-03,Redbridge,-23.714285714285715,-11.142857142857142,32.57142857142857,-38.42857142857143,-33.714285714285715,11.142857142857142
2020-10-04,Redbridge,-24.571428571428573,-12.285714285714286,24.285714285714285,-38.714285714285715,-34.0,11.285714285714286
2020-10-05,Redbridge,-25.0,-12.857142857142858,19.0,-38.285714285714285,-33.857142857142854,11.285714285714286
2020-10-06,Redbridge,-25.428571428571427,-12.714285714285714,17.142857142857142,-38.142857142857146,-33.714285714285715,11.142857142857142
2020-10-07,Redbridge,-25.142857142857142,-12.142857142857142,21.428571428571427,-38.285714285714285,-33.57142857142857,11.0
2020-10-08,Redbridge,-25.714285714285715,-12.857142857142858,17.142857142857142,-38.285714285714285,-33.714285714285715,11.0
2020-10-09,Redbridge,-24.428571428571427,-11.571428571428571,22.428571428571427,-38.142857142857146,-33.57142857142857,10.714285714285714
2020-10-10,Redbridge,-24.0,-11.428571428571429,25.0,-37.857142857142854,-33.0,10.428571428571429
2020-10-11,Redbridge,-22.571428571428573,-10.142857142857142,35.714285714285715,-36.42857142857143,-32.285714285714285,10.142857142857142
2020-10-12,Redbridge,-23.0,-10.571428571428571,32.142857142857146,-37.0,-32.142857142857146,10.285714285714286
2020-10-13,Redbridge,-23.714285714285715,-11.571428571428571,26.571428571428573,-37.57142857142857,-32.142857142857146,10.571428571428571
2020-10-14,Redbridge,-24.0,-11.428571428571429,23.428571428571427,-37.714285714285715,-31.857142857142858,10.714285714285714
2020-10-15,Redbridge,-23.428571428571427,-10.857142857142858,24.142857142857142,-37.714285714285715,-31.714285714285715,10.714285714285714
2020-10-16,Redbridge,-22.714285714285715,-9.857142857142858,25.428571428571427,-37.57142857142857,-31.428571428571427,10.714285714285714
2020-10-17,Redbridge,-23.0,-9.714285714285714,25.857142857142858,-38.285714285714285,-31.714285714285715,11.0
2020-10-18,Redbridge,-23.428571428571427,-9.571428571428571,24.857142857142858,-38.142857142857146,-32.285714285714285,11.285714285714286
2020-10-19,Redbridge,-23.0,-9.0,29.0,-38.57142857142857,-32.42857142857143,11.428571428571429
2020-10-20,Redbridge,-22.142857142857142,-8.0,37.42857142857143,-39.0,-32.42857142857143,11.428571428571429
2020-10-21,Redbridge,-23.285714285714285,-9.571428571428571,30.857142857142858,-39.857142857142854,-32.857142857142854,11.714285714285714
2020-10-22,Redbridge,-23.285714285714285,-9.285714285714286,34.42857142857143,-40.142857142857146,-32.857142857142854,11.714285714285714
2020-10-23,Redbridge,-24.0,-9.857142857142858,34.57142857142857,-40.857142857142854,-33.42857142857143,12.0
2020-10-24,Redbridge,-24.285714285714285,-10.428571428571429,32.285714285714285,-40.857142857142854,-33.42857142857143,12.0
2020-10-25,Redbridge,-24.0,-10.571428571428571,30.0,-40.857142857142854,-33.285714285714285,11.857142857142858
2020-10-26,Redbridge,-23.714285714285715,-11.0,28.857142857142858,-41.714285714285715,-34.714285714285715,12.0
2020-10-27,Redbridge,-24.285714285714285,-12.142857142857142,18.714285714285715,-42.714285714285715,-36.285714285714285,12.285714285714286
2020-10-28,Redbridge,-23.0,-11.142857142857142,20.142857142857142,-43.142857142857146,-37.57142857142857,12.428571428571429
2020-10-29,Redbridge,-23.285714285714285,-12.142857142857142,7.714285714285714,-44.0,-39.285714285714285,13.0
2020-10-30,Redbridge,-23.0,-12.285714285714286,2.0,-44.142857142857146,-40.57142857142857,13.142857142857142
2020-10-31,Redbridge,-23.142857142857142,-11.714285714285714,-2.2857142857142856,-44.285714285714285,-40.857142857142854,13.142857142857142
2020-11-01,Redbridge,-22.428571428571427,-11.142857142857142,-7.857142857142857,-43.857142857142854,-40.714285714285715,13.142857142857142
2020-11-02,Redbridge,-21.0,-9.857142857142858,-14.571428571428571,-42.285714285714285,-39.142857142857146,12.714285714285714
2020-11-03,Redbridge,-18.428571428571427,-7.857142857142857,-13.571428571428571,-40.285714285714285,-37.285714285714285,12.142857142857142
2020-11-04,Redbridge,-15.0,-6.428571428571429,-11.285714285714286,-38.0,-35.42857142857143,11.428571428571429
2020-11-05,Redbridge,-18.428571428571427,-6.285714285714286,-5.714285714285714,-38.142857142857146,-34.42857142857143,11.571428571428571
2020-11-06,Redbridge,-21.857142857142858,-5.857142857142857,-4.285714285714286,-38.57142857142857,-33.57142857142857,12.0
2020-11-07,Redbridge,-24.428571428571427,-6.0,4.0,-40.142857142857146,-35.42857142857143,12.714285714285714
2020-11-08,Redbridge,-28.714285714285715,-6.571428571428571,9.571428571428571,-43.42857142857143,-38.285714285714285,13.571428571428571
2020-11-09,Redbridge,-33.57142857142857,-8.0,12.285714285714286,-44.57142857142857,-39.142857142857146,14.285714285714286
2020-11-10,Redbridge,-38.285714285714285,-9.0,16.285714285714285,-46.0,-40.142857142857146,15.0
2020-11-11,Redbridge,-44.857142857142854,-10.0,14.142857142857142,-48.285714285714285,-41.142857142857146,16.0
2020-11-12,Redbridge,-44.285714285714285,-9.285714285714286,15.857142857142858,-48.0,-41.285714285714285,16.0
2020-11-13,Redbridge,-43.57142857142857,-8.571428571428571,16.428571428571427,-47.42857142857143,-41.42857142857143,16.0
2020-11-14,Redbridge,-43.714285714285715,-8.714285714285714,8.0,-47.57142857142857,-41.857142857142854,16.142857142857142
2020-11-15,Redbridge,-43.857142857142854,-9.142857142857142,4.0,-47.0,-42.0,16.0
2020-11-16,Redbridge,-44.0,-9.142857142857142,1.4285714285714286,-47.285714285714285,-42.0,16.0
2020-11-17,Redbridge,-44.285714285714285,-9.0,-1.0,-47.42857142857143,-42.0,16.0
2020-11-18,Redbridge,-44.42857142857143,-9.285714285714286,0.2857142857142857,-47.42857142857143,-42.142857142857146,16.0
2020-11-19,Redbridge,-44.857142857142854,-10.0,-4.0,-47.714285714285715,-42.285714285714285,16.0
2020-11-20,Redbridge,-45.57142857142857,-10.857142857142858,-8.0,-48.57142857142857,-42.285714285714285,16.142857142857142
2020-11-21,Redbridge,-45.142857142857146,-10.571428571428571,-3.5714285714285716,-48.0,-41.857142857142854,16.0
2020-11-22,Redbridge,-44.42857142857143,-10.0,2.7142857142857144,-47.714285714285715,-41.714285714285715,16.0
2020-11-23,Redbridge,-44.142857142857146,-9.714285714285714,3.4285714285714284,-47.857142857142854,-41.714285714285715,16.0
2020-11-24,Redbridge,-43.714285714285715,-9.714285714285714,3.7142857142857144,-47.857142857142854,-41.714285714285715,16.0
2020-11-25,Redbridge,-43.57142857142857,-10.142857142857142,1.2857142857142858,-48.142857142857146,-41.57142857142857,16.0
2020-11-26,Redbridge,-42.857142857142854,-10.142857142857142,3.857142857142857,-48.0,-41.42857142857143,15.857142857142858
2020-11-27,Redbridge,-42.142857142857146,-10.142857142857142,5.428571428571429,-48.0,-41.57142857142857,15.714285714285714
2020-11-28,Redbridge,-41.714285714285715,-10.0,4.714285714285714,-48.142857142857146,-41.42857142857143,15.571428571428571
2020-11-29,Redbridge,-41.857142857142854,-10.428571428571429,-1.0,-48.857142857142854,-41.0,15.571428571428571
2020-11-30,Redbridge,-41.285714285714285,-10.571428571428571,-3.857142857142857,-48.857142857142854,-41.0,15.571428571428571
2020-12-01,Redbridge,-40.857142857142854,-10.428571428571429,-4.714285714285714,-49.0,-40.57142857142857,15.428571428571429
2020-12-02,Redbridge,-37.857142857142854,-9.857142857142858,-5.571428571428571,-48.285714285714285,-39.857142857142854,14.857142857142858
2020-12-03,Redbridge,-36.0,-10.428571428571429,-12.857142857142858,-48.0,-39.142857142857146,14.714285714285714
2020-12-04,Redbridge,-33.285714285714285,-10.0,-15.428571428571429,-47.0,-38.142857142857146,14.142857142857142
2020-12-05,Redbridge,-30.285714285714285,-9.571428571428571,-15.857142857142858,-45.142857142857146,-36.0,13.428571428571429
2020-12-06,Redbridge,-27.285714285714285,-9.142857142857142,-19.142857142857142,-43.57142857142857,-34.142857142857146,12.857142857142858
2020-12-07,Redbridge,-24.714285714285715,-8.571428571428571,-20.0,-43.0,-33.42857142857143,12.428571428571429
2020-12-08,Redbridge,-22.428571428571427,-8.571428571428571,-22.0,-42.0,-33.0,12.142857142857142
2020-12-09,Redbridge,-22.428571428571427,-8.571428571428571,-22.142857142857142,-42.0,-33.0,12.142857142857142
2020-12-10,Redbridge,-21.714285714285715,-7.142857142857143,-17.857142857142858,-41.857142857142854,-33.0,11.857142857142858
2020-12-11,Redbridge,-22.0,-7.142857142857143,-16.571428571428573,-41.714285714285715,-33.142857142857146,11.857142857142858
2020-12-12,Redbridge,-22.714285714285715,-7.571428571428571,-18.714285714285715,-41.857142857142854,-33.285714285714285,11.857142857142858
2020-12-13,Redbridge,-23.714285714285715,-8.0,-21.142857142857142,-42.285714285714285,-33.42857142857143,12.0
2020-12-14,Redbridge,-23.857142857142858,-7.714285714285714,-19.428571428571427,-41.57142857142857,-33.857142857142854,12.0
2020-12-15,Redbridge,-22.428571428571427,-6.571428571428571,-18.285714285714285,-41.57142857142857,-34.285714285714285,11.857142857142858
2020-12-16,Redbridge,-23.714285714285715,-6.285714285714286,-18.857142857142858,-42.285714285714285,-35.285714285714285,12.285714285714286
2020-12-17,Redbridge,-24.571428571428573,-5.857142857142857,-16.0,-43.0,-36.42857142857143,12.714285714285714
2020-12-18,Redbridge,-26.0,-5.857142857142857,-17.857142857142858,-44.57142857142857,-37.857142857142854,13.285714285714286
2020-12-19,Redbridge,-27.285714285714285,-5.285714285714286,-17.571428571428573,-46.0,-39.142857142857146,13.714285714285714
2020-12-20,Redbridge,-29.285714285714285,-4.714285714285714,-11.285714285714286,-47.42857142857143,-40.857142857142854,14.0
2020-12-21,Redbridge,-31.714285714285715,-3.5714285714285716,-14.0,-50.57142857142857,-43.42857142857143,15.0
2020-12-22,Redbridge,-35.42857142857143,-2.142857142857143,-14.714285714285714,-53.57142857142857,-46.285714285714285,16.285714285714285
2020-12-23,Redbridge,-36.142857142857146,1.4285714285714286,-15.714285714285714,-55.285714285714285,-48.857142857142854,17.285714285714285
2020-12-24,Redbridge,-37.142857142857146,4.285714285714286,-15.857142857142858,-57.42857142857143,-52.142857142857146,18.428571428571427
2020-12-25,Redbridge,-44.57142857142857,-6.142857142857143,-15.857142857142858,-63.0,-57.714285714285715,20.857142857142858
2020-12-26,Redbridge,-49.714285714285715,-12.142857142857142,-16.857142857142858,-66.71428571428571,-62.714285714285715,22.142857142857142
2020-12-27,Redbridge,-51.142857142857146,-14.142857142857142,-16.571428571428573,-67.85714285714286,-64.0,22.571428571428573
2020-12-28,Redbridge,-52.857142857142854,-17.428571428571427,-12.714285714285714,-69.0,-66.57142857142857,23.714285714285715
2020-12-29,Redbridge,-53.857142857142854,-20.571428571428573,-11.571428571428571,-70.0,-67.71428571428571,24.285714285714285
2020-12-30,Redbridge,-54.714285714285715,-23.714285714285715,-5.857142857142857,-71.0,-68.57142857142857,24.714285714285715
2020-12-31,Redbridge,-55.57142857142857,-25.571428571428573,-7.857142857142857,-71.28571428571429,-68.71428571428571,25.0
2020-02-15,Richmond upon Thames,-44.285714285714285,-15.714285714285714,-10.428571428571429,-59.714285714285715,-56.57142857142857,20.285714285714285
2020-02-16,Richmond upon Thames,-38.0,-11.0,-13.428571428571429,-53.42857142857143,-48.857142857142854,17.857142857142858
2020-02-17,Richmond upon Thames,-27.714285714285715,-7.571428571428571,-10.571428571428571,-45.714285714285715,-46.0,16.428571428571427
2020-02-18,Richmond upon Thames,-19.428571428571427,-5.285714285714286,-9.285714285714286,-37.142857142857146,-37.142857142857146,12.571428571428571
2020-02-19,Richmond upon Thames,-11.571428571428571,-5.571428571428571,-9.428571428571429,-29.142857142857142,-29.142857142857142,9.142857142857142
2020-02-20,Richmond upon Thames,-5.0,-6.142857142857143,-13.142857142857142,-20.714285714285715,-21.571428571428573,5.714285714285714
2020-02-21,Richmond upon Thames,1.8571428571428572,-7.142857142857143,-9.714285714285714,-12.142857142857142,-14.142857142857142,2.2857142857142856
2020-02-22,Richmond upon Thames,2.857142857142857,-6.285714285714286,-4.857142857142857,-11.142857142857142,-13.428571428571429,2.0
2020-02-23,Richmond upon Thames,19.857142857142858,-4.428571428571429,2.4285714285714284,3.142857142857143,-12.857142857142858,1.5714285714285714
2020-02-24,Richmond upon Thames,18.0,-4.142857142857143,-1.2857142857142858,3.857142857142857,-10.571428571428571,1.4285714285714286
2020-02-25,Richmond upon Thames,17.0,-3.0,-2.142857142857143,5.285714285714286,-7.571428571428571,1.1428571428571428
2020-02-26,Richmond upon Thames,16.285714285714285,-2.0,0.14285714285714285,7.0,-4.714285714285714,0.8571428571428571
2020-02-27,Richmond upon Thames,16.142857142857142,-1.0,2.0,8.142857142857142,-1.8571428571428572,0.5714285714285714
2020-02-28,Richmond upon Thames,14.857142857142858,-0.5714285714285714,-2.2857142857142856,9.285714285714286,1.1428571428571428,0.2857142857142857
2020-02-29,Richmond upon Thames,15.857142857142858,-0.14285714285714285,-4.857142857142857,10.428571428571429,1.1428571428571428,0.42857142857142855
2020-03-01,Richmond upon Thames,4.857142857142857,1.0,0.7142857142857143,1.7142857142857142,1.4285714285714286,0.42857142857142855
2020-03-02,Richmond upon Thames,5.571428571428571,1.4285714285714286,3.142857142857143,1.5714285714285714,2.0,0.2857142857142857
2020-03-03,Richmond upon Thames,4.857142857142857,1.4285714285714286,4.0,1.1428571428571428,2.0,0.2857142857142857
2020-03-04,Richmond upon Thames,3.2857142857142856,2.0,0.42857142857142855,0.7142857142857143,1.5714285714285714,0.42857142857142855
2020-03-05,Richmond upon Thames,1.5714285714285714,2.0,-3.142857142857143,0.42857142857142855,1.4285714285714286,0.5714285714285714
2020-03-06,Richmond upon Thames,2.857142857142857,3.4285714285714284,3.142857142857143,0.8571428571428571,1.5714285714285714,0.5714285714285714
2020-03-07,Richmond upon Thames,14.0,4.428571428571429,8.714285714285714,9.428571428571429,2.0,0.5714285714285714
2020-03-08,Richmond upon Thames,11.428571428571429,3.857142857142857,4.857142857142857,7.0,1.8571428571428572,0.7142857142857143
2020-03-09,Richmond upon Thames,10.142857142857142,4.142857142857143,4.571428571428571,7.0,1.5714285714285714,0.8571428571428571
2020-03-10,Richmond upon Thames,9.714285714285714,4.571428571428571,4.142857142857143,6.285714285714286,1.2857142857142858,1.1428571428571428
2020-03-11,Richmond upon Thames,10.428571428571429,5.428571428571429,8.571428571428571,5.428571428571429,1.1428571428571428,1.4285714285714286
2020-03-12,Richmond upon Thames,11.571428571428571,7.857142857142857,14.0,4.142857142857143,0.42857142857142855,1.7142857142857142
2020-03-13,Richmond upon Thames,9.428571428571429,8.714285714285714,12.714285714285714,1.8571428571428572,-1.2857142857142858,2.2857142857142856
2020-03-14,Richmond upon Thames,-4.428571428571429,9.571428571428571,12.571428571428571,-10.142857142857142,-1.5714285714285714,2.7142857142857144
2020-03-15,Richmond upon Thames,-6.285714285714286,11.0,11.0,-13.0,-2.5714285714285716,3.2857142857142856
2020-03-16,Richmond upon Thames,-6.142857142857143,14.571428571428571,18.428571428571427,-16.285714285714285,-5.428571428571429,4.285714285714286
2020-03-17,Richmond upon Thames,-8.142857142857142,18.0,20.428571428571427,-20.857142857142858,-10.428571428571429,6.142857142857143
2020-03-18,Richmond upon Thames,-11.714285714285714,21.285714285714285,20.571428571428573,-26.142857142857142,-16.571428571428573,8.428571428571429
2020-03-19,Richmond upon Thames,-15.571428571428571,24.571428571428573,18.714285714285715,-31.142857142857142,-23.0,10.857142857142858
2020-03-20,Richmond upon Thames,-19.714285714285715,25.0,19.285714285714285,-35.857142857142854,-28.571428571428573,13.142857142857142
2020-03-21,Richmond upon Thames,-25.714285714285715,23.714285714285715,23.142857142857142,-40.57142857142857,-34.142857142857146,14.571428571428571
2020-03-22,Richmond upon Thames,-32.142857142857146,20.285714285714285,29.571428571428573,-44.857142857142854,-39.714285714285715,16.333333333333332
2020-03-23,Richmond upon Thames,-39.57142857142857,14.428571428571429,24.0,-50.0,-46.714285714285715,19.333333333333332
2020-03-24,Richmond upon Thames,-47.0,6.285714285714286,21.428571428571427,-54.714285714285715,-52.857142857142854,22.333333333333332
2020-03-25,Richmond upon Thames,-54.142857142857146,-2.2857142857142856,20.428571428571427,-58.857142857142854,-58.0,24.833333333333332
2020-03-26,Richmond upon Thames,-61.142857142857146,-12.0,23.0,-63.0,-62.714285714285715,27.166666666666668
2020-03-27,Richmond upon Thames,-67.57142857142857,-18.714285714285715,20.285714285714285,-67.0,-67.14285714285714,29.5
2020-03-28,Richmond upon Thames,-72.42857142857143,-24.714285714285715,8.714285714285714,-70.57142857142857,-70.85714285714286,32.6
2020-03-29,Richmond upon Thames,-76.0,-29.428571428571427,-4.285714285714286,-73.71428571428571,-74.14285714285714,32.6
2020-03-30,Richmond upon Thames,-79.42857142857143,-32.857142857142854,-11.428571428571429,-76.14285714285714,-76.14285714285714,34.2
2020-03-31,Richmond upon Thames,-80.57142857142857,-34.142857142857146,-13.285714285714286,-76.85714285714286,-77.0,34.6
2020-04-01,Richmond upon Thames,-81.28571428571429,-35.142857142857146,-17.285714285714285,-77.28571428571429,-77.42857142857143,35.0
2020-04-02,Richmond upon Thames,-81.57142857142857,-36.0,-20.571428571428573,-77.71428571428571,-77.57142857142857,35.4
2020-04-03,Richmond upon Thames,-81.57142857142857,-35.857142857142854,-20.428571428571427,-78.0,-77.71428571428571,35.4
2020-04-04,Richmond upon Thames,-81.14285714285714,-35.142857142857146,-16.428571428571427,-77.85714285714286,-77.85714285714286,35.4
2020-04-05,Richmond upon Thames,-80.71428571428571,-34.42857142857143,-10.285714285714286,-77.28571428571429,-77.28571428571429,35.4
2020-04-06,Richmond upon Thames,-80.71428571428571,-34.285714285714285,-7.428571428571429,-77.42857142857143,-77.42857142857143,35.4
2020-04-07,Richmond upon Thames,-80.57142857142857,-33.42857142857143,-5.428571428571429,-77.28571428571429,-77.57142857142857,35.2
2020-04-08,Richmond upon Thames,-80.42857142857143,-32.714285714285715,-4.571428571428571,-77.28571428571429,-77.57142857142857,35.0
2020-04-09,Richmond upon Thames,-80.0,-30.857142857142858,-3.142857142857143,-77.14285714285714,-77.57142857142857,34.6
2020-04-10,Richmond upon Thames,-80.28571428571429,-31.428571428571427,-1.4285714285714286,-77.28571428571429,-78.57142857142857,35.0
2020-04-11,Richmond upon Thames,-80.42857142857143,-31.285714285714285,-3.142857142857143,-77.0,-78.57142857142857,35.0
2020-04-12,Richmond upon Thames,-80.85714285714286,-34.42857142857143,-5.0,-76.71428571428571,-79.0,35.0
2020-04-13,Richmond upon Thames,-81.42857142857143,-35.42857142857143,-4.285714285714286,-77.28571428571429,-80.0,35.25
2020-04-14,Richmond upon Thames,-81.28571428571429,-35.285714285714285,-5.142857142857143,-77.28571428571429,-79.85714285714286,35.25
2020-04-15,Richmond upon Thames,-81.28571428571429,-35.42857142857143,-3.0,-77.0,-79.85714285714286,35.25
2020-04-16,Richmond upon Thames,-81.71428571428571,-36.857142857142854,-4.0,-77.14285714285714,-79.85714285714286,35.5
2020-04-17,Richmond upon Thames,-81.85714285714286,-37.142857142857146,-11.285714285714286,-77.14285714285714,-78.85714285714286,35.25
2020-04-18,Richmond upon Thames,-81.85714285714286,-37.142857142857146,-12.0,-77.14285714285714,-78.14285714285714,35.25
2020-04-19,Richmond upon Thames,-81.14285714285714,-33.57142857142857,-9.0,-76.85714285714286,-77.0,35.25
2020-04-20,Richmond upon Thames,-80.28571428571429,-32.285714285714285,-7.142857142857143,-75.85714285714286,-75.71428571428571,34.8
2020-04-21,Richmond upon Thames,-80.14285714285714,-32.42857142857143,-5.142857142857143,-75.85714285714286,-75.42857142857143,34.8
2020-04-22,Richmond upon Thames,-80.0,-32.142857142857146,-3.5714285714285716,-75.71428571428571,-75.0,34.8
2020-04-23,Richmond upon Thames,-79.57142857142857,-31.428571428571427,1.2857142857142858,-75.42857142857143,-74.71428571428571,34.6
2020-04-24,Richmond upon Thames,-78.85714285714286,-30.142857142857142,8.857142857142858,-74.71428571428571,-74.28571428571429,34.2
2020-04-25,Richmond upon Thames,-78.28571428571429,-29.571428571428573,12.714285714285714,-74.0,-73.71428571428571,34.2
2020-04-26,Richmond upon Thames,-77.85714285714286,-29.142857142857142,14.428571428571429,-73.14285714285714,-73.57142857142857,34.2
2020-04-27,Richmond upon Thames,-77.71428571428571,-28.857142857142858,14.142857142857142,-72.85714285714286,-73.42857142857143,34.0
2020-04-28,Richmond upon Thames,-78.57142857142857,-30.142857142857142,4.428571428571429,-73.42857142857143,-73.57142857142857,34.4
2020-04-29,Richmond upon Thames,-78.85714285714286,-30.285714285714285,-1.4285714285714286,-73.57142857142857,-73.71428571428571,34.4
2020-04-30,Richmond upon Thames,-79.42857142857143,-31.0,-10.857142857142858,-73.85714285714286,-73.71428571428571,34.6
2020-05-01,Richmond upon Thames,-79.71428571428571,-31.285714285714285,-14.0,-73.85714285714286,-73.71428571428571,34.6
2020-05-02,Richmond upon Thames,-79.71428571428571,-31.428571428571427,-12.0,-73.28571428571429,-73.57142857142857,34.6
2020-05-03,Richmond upon Thames,-80.14285714285714,-32.0,-16.0,-74.0,-73.42857142857143,34.6
2020-05-04,Richmond upon Thames,-80.0,-32.285714285714285,-13.428571428571429,-73.71428571428571,-73.28571428571429,34.6
2020-05-05,Richmond upon Thames,-79.14285714285714,-31.0,-3.142857142857143,-72.71428571428571,-72.85714285714286,34.0
2020-05-06,Richmond upon Thames,-78.42857142857143,-30.285714285714285,6.0,-72.14285714285714,-72.57142857142857,33.6
2020-05-07,Richmond upon Thames,-77.0,-27.857142857142858,17.0,-71.0,-72.28571428571429,33.0
2020-05-08,Richmond upon Thames,-76.14285714285714,-27.285714285714285,30.571428571428573,-70.42857142857143,-73.28571428571429,33.0
2020-05-09,Richmond upon Thames,-75.57142857142857,-26.285714285714285,32.57142857142857,-70.0,-73.28571428571429,33.0
2020-05-10,Richmond upon Thames,-75.57142857142857,-26.142857142857142,30.0,-70.14285714285714,-73.28571428571429,33.0
2020-05-11,Richmond upon Thames,-75.28571428571429,-25.428571428571427,24.142857142857142,-70.42857142857143,-73.28571428571429,33.0
2020-05-12,Richmond upon Thames,-74.57142857142857,-24.285714285714285,25.285714285714285,-70.0,-73.14285714285714,33.0
2020-05-13,Richmond upon Thames,-74.42857142857143,-24.0,19.0,-70.14285714285714,-73.14285714285714,33.2
2020-05-14,Richmond upon Thames,-74.57142857142857,-24.571428571428573,16.857142857142858,-70.28571428571429,-73.0,33.4
2020-05-15,Richmond upon Thames,-74.14285714285714,-23.714285714285715,10.714285714285714,-69.85714285714286,-71.42857142857143,32.8
2020-05-16,Richmond upon Thames,-73.85714285714286,-23.571428571428573,10.0,-69.71428571428571,-70.42857142857143,30.333333333333332
2020-05-17,Richmond upon Thames,-72.28571428571429,-21.428571428571427,22.571428571428573,-67.28571428571429,-68.71428571428571,30.333333333333332
2020-05-18,Richmond upon Thames,-71.28571428571429,-20.0,33.857142857142854,-66.14285714285714,-68.28571428571429,30.0
2020-05-19,Richmond upon Thames,-70.28571428571429,-19.142857142857142,40.57142857142857,-65.57142857142857,-68.0,29.5
2020-05-20,Richmond upon Thames,-69.28571428571429,-17.714285714285715,53.57142857142857,-64.14285714285714,-67.42857142857143,28.833333333333332
2020-05-21,Richmond upon Thames,-68.85714285714286,-17.0,60.714285714285715,-63.42857142857143,-67.14285714285714,28.333333333333332
2020-05-22,Richmond upon Thames,-68.71428571428571,-16.142857142857142,61.714285714285715,-63.142857142857146,-66.85714285714286,28.166666666666668
2020-05-23,Richmond upon Thames,-68.71428571428571,-15.428571428571429,60.285714285714285,-62.857142857142854,-66.42857142857143,28.166666666666668
2020-05-24,Richmond upon Thames,-68.57142857142857,-14.571428571428571,61.142857142857146,-61.857142857142854,-66.0,28.166666666666668
2020-05-25,Richmond upon Thames,-67.14285714285714,-14.142857142857142,86.42857142857143,-61.0,-67.28571428571429,27.833333333333332
2020-05-26,Richmond upon Thames,-67.0,-13.428571428571429,89.57142857142857,-60.285714285714285,-67.14285714285714,27.666666666666668
2020-05-27,Richmond upon Thames,-66.71428571428571,-13.285714285714286,88.42857142857143,-60.285714285714285,-67.14285714285714,27.666666666666668
2020-05-28,Richmond upon Thames,-66.0,-12.571428571428571,92.0,-59.714285714285715,-66.85714285714286,27.5
2020-05-29,Richmond upon Thames,-65.28571428571429,-11.857142857142858,99.85714285714286,-58.714285714285715,-66.71428571428571,27.166666666666668
2020-05-30,Richmond upon Thames,-64.28571428571429,-10.857142857142858,108.71428571428571,-56.857142857142854,-65.28571428571429,26.5
2020-05-31,Richmond upon Thames,-64.0,-10.428571428571429,111.14285714285714,-55.857142857142854,-63.57142857142857,24.142857142857142
2020-06-01,Richmond upon Thames,-64.57142857142857,-9.857142857142858,88.71428571428571,-55.714285714285715,-61.42857142857143,23.857142857142858
2020-06-02,Richmond upon Thames,-64.14285714285714,-10.0,88.57142857142857,-55.285714285714285,-60.857142857142854,23.571428571428573
2020-06-03,Richmond upon Thames,-64.57142857142857,-11.142857142857142,77.71428571428571,-55.714285714285715,-60.42857142857143,23.714285714285715
2020-06-04,Richmond upon Thames,-64.71428571428571,-12.0,67.42857142857143,-56.0,-60.0,23.857142857142858
2020-06-05,Richmond upon Thames,-64.85714285714286,-13.142857142857142,55.142857142857146,-56.714285714285715,-59.714285714285715,24.0
2020-06-06,Richmond upon Thames,-65.57142857142857,-14.714285714285714,41.714285714285715,-58.857142857142854,-60.42857142857143,24.428571428571427
2020-06-07,Richmond upon Thames,-65.42857142857143,-15.142857142857142,33.714285714285715,-60.57142857142857,-61.142857142857146,24.571428571428573
2020-06-08,Richmond upon Thames,-65.14285714285714,-15.571428571428571,28.714285714285715,-60.857142857142854,-61.142857142857146,24.714285714285715
2020-06-09,Richmond upon Thames,-64.57142857142857,-15.428571428571429,26.428571428571427,-61.285714285714285,-61.0,24.857142857142858
